IDNUMBER,Canonical_SMILES,MW,SLogP,TPSA,nHBDon,nHBAcc,nRot,BalabanJ,WPath,FCSP3,Kier1,Kier2,Kier3,MOMI-X,MOMI-Y,MOMI-Z,apol,bpol,MinPartialCharge,MaxPartialCharge,AromaticRings,Chi0,Chi1,NumRings,MolMR,Morgan_Fingerprints
8014_8883,Cc1ccc(C)c(N2CCN(S(=O)(=O)c3ccc(Cl)c(Cl)c3)CC2)c1,398.0622542400005,4.121140000000003,62.15516138884325,0.0,3.0,3.0,1.5564637653021762,1568.0,0.3333333333333333,19.753086419753085,7.935,4.295857988165681,7592.929515865325,7401.869687074902,1480.14215368458,54.45985999999998,31.160139999999995,-0.3686640577051471,0.2427445272419603,2,18.18986996538248,11.785730831514488,3,103.34980000000004,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000001000000000010000000000000000000000000000000000000001000000000000000000000000000000100000000000000010000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000000100000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000010000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
AK_968_12973686,CCCCCCCCCCC(=O)Nc1nc(C)cs1,282.1765844520007,4.920820000000004,57.81894518870908,1.0,3.0,10.0,1.857564331962239,983.0,0.7333333333333333,17.05263157894737,10.74793388429752,8.710775047258979,8247.68457214741,8024.110436024609,331.8560422783812,48.28861799999997,31.121382,-0.3019746549870861,0.2256498565550734,1,13.924438962994,9.219545352812842,1,82.70770000000005,00000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000100000000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000010000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8020_5573,COc1cccc(CSc2nc(C)cc(C)c2C#N)c1,284.09833413200045,3.8710200000000032,22.807740934500583,0.0,4.0,4.0,1.8152743598233927,867.0,0.25,16.3718820861678,7.85204081632653,4.496326530612245,4294.362437927509,3873.8515323878287,814.5059175612323,43.29068799999999,21.957312,-0.496757424926513,0.1186639545428799,2,14.535169427003234,9.63456025298537,2,80.98100000000004,00000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000000001010000000000000000010000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000001000000001000000000000000000000100000100000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000001000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000
SC67_1261,CC(C)N1CCC2(CC1)CN(Cc1cccc3cccnc13)CC2c1nncn1C,404.268845024001,3.4533000000000023,8.10778569305235,0.0,6.0,4.0,1.2972470446571227,2392.0,0.5416666666666666,21.82525951557093,9.0944,4.32,7050.8448498096,5732.801201015927,2351.347622758836,68.01737599999998,39.51262400000002,-0.3204391446434331,0.1370513537498954,3,20.71696770287794,14.555280556640405,5,119.14000000000006,01000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100100000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000000000000001000100000000000001001000000000000000000000000001100000000000000000000000000000000000000001000000000000000100000000000000001010000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000001000000000000000000000000011000000000000000000000000000000000000000000000000000000000000001000000000010000001000000100000000000000000000000100000000000000000000000000000000001000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000000
Z1901148234,CCN1CCN(C2CCN(C(=O)Cc3cccc(N4CCCC4=O)c3)C2)CC1,384.2525262640009,1.5942999999999992,87.09241787506554,0.0,4.0,5.0,1.221233720094458,2337.0,0.6363636363636364,21.24037460978148,9.871281773931855,5.201600492459218,10926.706398740673,10501.500139016036,889.1176315869834,64.08137599999998,40.67862400000002,-0.3407818799593644,0.2265462126260922,1,19.50986092169139,13.635361590784806,4,110.40500000000009,00000000000000000000000000000000001000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000001000000000000000001000000000100000000000000000010000000000000000000000000000000100000000100000000000000001000000000000000000000000000000000000000000000000000000001000000000100000000100000000001000000000100000001000000001000000000000000100000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000101000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000001000100000000000000000000000000000000000010000000000000000000000000000001001000000000000000000000000000010000000000000000001000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000
AG_690_40701082,CCn1c(SCC(N)=O)nnc1-c1ccc(OC)cc1,292.0993967520004,1.5510000000000002,87.67054639037963,1.0,6.0,6.0,1.856355357024677,870.0,0.3076923076923077,16.3718820861678,7.85204081632653,4.25,4111.680382357601,3942.833666422229,595.3429767472871,41.28268799999999,23.395312,-0.4967677869319318,0.2273990428199469,2,14.535169427003234,9.651397005390978,2,77.60240000000002,00000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000100000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000010000000000000000000000000000000001000000000000000000001000010000000000000000000000010000000001000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000100000000000000000010000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000
Z1149279059,Cc1cccc(N2CCN(C(=O)NCCc3c(C)noc3C)CC2)c1,342.2055760720007,2.674160000000001,56.89794059631515,1.0,4.0,4.0,1.3442394461516378,1791.0,0.4736842105263157,19.753086419753085,9.273922571219869,5.258488003621548,9164.675270017648,8709.929820054767,658.9596582216145,55.070617999999975,32.677381999999994,-0.3679711844292255,0.3170297630722498,2,17.811190308942127,12.041713895658194,3,98.04470000000003,00000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010010000000000010000000010000001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000100000101000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000010000000000000
Z29128731,CC1CCN(Cc2csc(NC(=O)Cn3c(=O)cnc4ccccc43)n2)CC1,397.1572459760007,2.723600000000001,104.68096480830266,1.0,7.0,5.0,1.2089545107939763,2347.0,0.4,21.24037460978148,9.871281773931855,5.586776859504132,8935.891835962238,8281.51580123759,1431.6004374572467,58.74023899999999,33.539761000000006,-0.3004005798818565,0.2694840719081156,3,19.50986092169139,13.580520035918411,4,110.42170000000002,00000000000000000000000000000000000000000100010000000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000100000001000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000001000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000010000000000000000000000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000000000000000100000000100000000000000000000000000000000000000000001000000100010000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000001000000000000000000000011000000000000000000000001001000000000000100000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000001000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000001000000001000001000000000000000000000000010000000000000000000000001100000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
AS_871_41502543,COCCCNC(=O)c1c(NC(=O)COc2ccc(OC)cc2)sc2c1CCCC2,432.1718929960008,3.4193000000000016,113.63098322236496,2.0,6.0,10.0,1.4737414068539287,2822.0,0.4545454545454545,24.638671875,12.88888888888889,7.2592592592592595,10975.839948262043,8970.602614548727,2870.6400085967043,64.52020399999998,38.63379600000002,-0.4967638066181279,0.26242637032043,2,21.34672421487486,14.617723500579764,3,116.90590000000006,00000000100001100000000000000000000000000110000000100000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000010000100000000000000000000000010000100000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000001000000010000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000001100000000000000010000000000000000001000000000000000000001001000000000010000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000
Z2110902482,O=C(Nc1ccc(F)c(C2CC2)c1)N1CCOCC1C1CCCO1,334.1692708160006,3.1148000000000016,93.9142486625638,1.0,3.0,3.0,1.3405247775250586,1376.0,0.6111111111111112,17.415637860082306,7.7091412742382275,4.233236151603498,5285.8141755068655,4333.284286186517,1189.166772354557,50.55923899999998,30.806760999999995,-0.3773661970909753,0.3218449401197787,1,16.518297090128677,11.720346690612276,4,87.68070000000006,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000100000000000000000000000010100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000100000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000110000000100000000000000100000000000000000100000000000000000000000000000000000000000000000000100000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000001000000000000000000000000001000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000001001000000000000000010001000000000000000000000000000000001000000000000000000000000100000000000000000010000010000100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000
AO_081_41456923,O=C1NC(=S)N(Cc2ccco2)C(=O)/C1=C\c1ccco1,302.03612780000026,1.6995,110.79601394490186,1.0,5.0,3.0,1.6153610646599874,922.0,0.0714285714285714,15.879017013232517,7.05078125,3.673469387755102,3277.5028209006005,2520.5713061131605,1194.7967803548847,38.35593,18.75007,-0.4674502525495835,0.2657024362749835,2,14.819626477379408,10.14786704554084,3,76.68370000000002,00000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000010000000000000000000000000100000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000000000000000000100000000000000000000000001000001000000000000000001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000
V023_6386,O=C(NCc1ccco1)c1csc(-c2ccc(OCc3ccccc3)cc2)n1,390.1038134360005,4.912100000000003,86.19658412615865,1.0,5.0,7.0,1.1108255321585032,2571.0,0.0909090909090909,21.24037460978148,10.85782272456871,6.25,11143.978280540068,9484.756360097206,1991.7688572623774,56.248274,26.567726,-0.4889166434130488,0.2706523432790824,4,19.18358750805833,13.775989583278102,4,108.2022,00000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000010000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010110000000000000000010000000000000000000100000000000000000000001000000000000000000000000001000000000000000000000000000000000000000001000000000000000000010000010000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000100000010000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000010000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000
Y500_1444,CCC(=O)Nc1cc(C)n(Cc2ccc(Cl)cc2)n1,277.09818981200044,3.2417200000000017,42.21440103685551,1.0,3.0,4.0,1.7481027823636752,785.0,0.2857142857142857,15.39,7.135802469135802,4.5,4484.281147239992,4210.8659729337305,655.3225998695398,40.33068799999998,19.709312,-0.3092207449528235,0.224791049482226,2,13.828062645816686,9.07971869811898,2,76.43870000000003,00000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000100000000000000000000000000000000000000000100000001000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000100000000000000000000000000001000000000000000000001001000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000001000100000000001000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
AN_648_15100051,CC/N=C1\S/C(=C\c2cc(Br)c(O)c(OC)c2)C(=O)N1CC,384.01432550400045,3.4754000000000023,99.47339322493131,1.0,5.0,4.0,1.951053789147372,1082.0,0.3333333333333333,18.34026465028355,8.203125,4.11032990805841,5958.548630812532,5183.00324289428,1689.0978106127964,46.94148099999998,26.348519,-0.5034761512091696,0.2662261828513524,1,16.275656403009393,10.51076901289768,2,93.28980000000004,00000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000010000000100000000000010000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000100000000000000000000000010000000000000000001100000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000100000001000000000000000000000100000000000100010000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000001001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000100000000000100000000001000
Z27381745,O=C(Nc1ccc(OC(F)F)c(Cl)c1)c1cnccn1,299.02731061600025,2.9837000000000016,101.21788176903245,1.0,4.0,4.0,1.7426787333102174,906.0,0.0833333333333333,16.3718820861678,7.85204081632653,5.0578512396694215,4935.80786530237,4489.6676869174735,564.6790252229739,33.572344,16.215656,-0.4332402643979314,0.3870821343135636,2,14.535169427003234,9.5585506480638,2,68.06920000000001,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000100000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000010000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000010000000000000010000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000
